BATCH,PROG,WEEK,DATE,MON,DAY,YEAR,LOCATION,RM,SHORE,GEAR,Experimental_Net_ID,BPER,GPER,SET_SAMP,CLDCV,WINDD,WINDV,WAVEH,AIRT,TWTEMP,TCOND,TTDS,TSAL,TDOPERC,TDO,TPH,BWTEMP,BCOND,BTDS,BSAL,BDOPERC,BDO,BPH,AVG_DEPTH,Bottom Line Loc,COMMENTS,SURVEY,TVEL,BVEL,Secchi,Reviewed/Entered,First Check,Second Check,Third Check,Habitat,GPS Point
200917218,12,24,6/18/2009,6,18,2009,Norrie-Aframe House,83,3,3,,1,1,1,6,0,0,1,,20.59,200,,0.1,,9.09,8.42,20.61,200,,0.1,,8.57,8.36,75,,,,,,,,,,,,
200917219,12,24,6/18/2009,6,18,2009,Norrie-Aframe House,83,3,3,,1,1,1,6,0,0,1,,20.59,200,,0.1,,9.09,8.42,20.61,200,,0.1,,8.57,8.36,56,,,,,,,,,,,,
200917220,12,24,6/18/2009,6,18,2009,Norrie-Aframe House,83,3,3,,1,1,1,6,0,0,1,,20.59,200,,0.1,,9.09,8.42,20.61,200,,0.1,,8.57,8.36,55,,,,,,,,,,,,
200917221,12,24,6/19/2009,6,19,2009,Norrie-Aframe House,83,3,3,,1,1,1,4,0,0,1,,19.79,185,,0.1,,8.91,8.27,19.79,180,,0.1,,8.73,8.29,62.5,,,,,,,,,,,,
200917222,12,24,6/19/2009,6,19,2009,Norrie-Aframe House,83,3,3,,1,1,1,4,0,0,1,,19.79,185,,0.1,,8.91,8.27,19.79,180,,0.1,,8.73,8.29,64.5,,,,,,,,,,,,
200917223,12,24,6/19/2009,6,19,2009,Norrie-Aframe House,83,3,3,,1,1,1,4,0,0,1,,19.79,185,,0.1,,8.91,8.27,19.79,180,,0.1,,8.73,8.29,65,,,,,,,,,,,,
200917224,12,25,6/22/2009,6,22,2009,Norrie-Aframe House,83,3,3,,1,1,1,4,1,15,1,,19.8,200,,0.1,,9.46,8.4,19.8,200,,0.11,,9.5,8.1,62,,,,,,,,,,,,
200917225,12,25,6/22/2009,6,22,2009,Norrie-Aframe House,83,3,3,,1,1,1,4,1,15,1,,19.8,200,,0.1,,9.46,8.4,19.8,200,,0.11,,9.5,8.1,60,,,,,,,,,,,,
200917226,12,25,6/22/2009,6,22,2009,Norrie-Aframe House,83,3,3,,1,1,1,4,1,15,1,,19.8,200,,0.1,,9.46,8.4,19.8,200,,0.11,,9.5,8.1,67.5,,,,,,,,,,,,
200917227,12,25,6/23/2009,6,23,2009,CRUM ELBOW,81,3,3,,1,1,1,1,1,20,1,,20.09,200,,0.11,,9.84,8.49,20.02,180,,0.1,,9.44,8.02,43.5,,,,,,,,,,,,
200917228,12,25,6/23/2009,6,23,2009,CRUM ELBOW,81,3,3,,1,1,1,1,1,20,1,,20.09,200,,0.11,,9.84,8.49,20.02,180,,0.1,,9.44,8.02,41,,,,,,,,,,,,
200917229,12,25,6/23/2009,6,23,2009,CRUM ELBOW,81,3,3,,1,1,1,1,1,20,1,,20.09,200,,0.11,,9.84,8.49,20.02,180,,0.1,,9.44,8.02,39,,,,,,,,,,,,
200917230,12,25,6/24/2009,6,24,2009,Norrie-Aframe House,83,3,3,,1,1,1,3,1,10,2,26,20.6,209.9,,0.11,,8.2,7.84,20.5,208.3,,0.11,,8,7.81,56.5,,,,,,,,,,,,
200917231,12,25,6/24/2009,6,24,2009,Norrie-Aframe House,83,3,3,,1,1,1,3,1,10,2,26,20.6,209.9,,0.11,,8.2,7.84,20.5,208.3,,0.11,,8,7.81,61.5,,,,,,,,,,,,
200917232,12,25,6/24/2009,6,24,2009,Norrie-Aframe House,83,3,3,,1,1,1,3,1,10,2,26,20.6,209.9,,0.11,,8.2,7.84,20.5,208.3,,0.11,,8,7.81,69,,,,,,,,,,,,
200917233,12,25,6/25/2009,6,25,2009,ESOPUS MEADOWS,87,1,3,,1,1,1,1,5,2,1,,21.1,220.6,,0.11,,8.3,7.9,21,218.1,,0.11,,8.2,7.84,51.5,,,,,,,,,,,,
200917234,12,25,6/25/2009,6,25,2009,ESOPUS MEADOWS,87,1,3,,1,1,1,1,5,2,1,,21.1,220.6,,0.11,,8.3,7.9,21,218.1,,0.11,,8.2,7.84,53,,,,,,,,,,,,
200917235,12,25,6/25/2009,6,25,2009,ESOPUS MEADOWS,87,1,3,,1,1,1,1,5,2,1,,21.1,220.6,,0.11,,8.3,7.9,21,218.1,,0.11,,8.2,7.84,52.5,,,,,,,,,,,,
200917236,12,25,6/26/2009,6,26,2009,RogersPoint,81,1,3,,1,1,1,4,0,0,1,,21.3,215,,0.11,,8.3,8.08,21.3,214,,0.11,,8.2,7.96,55,,,,,,,,,,,,
200917237,12,25,6/26/2009,6,26,2009,RogersPoint,81,1,3,,1,1,1,4,0,0,1,,21.3,215,,0.11,,8.3,8.08,21.3,214,,0.11,,8.2,7.96,62.5,,,,,,,,,,,,
200917238,12,25,6/26/2009,6,26,2009,RogersPoint,81,1,3,,1,1,1,4,0,0,1,,21.3,215,,0.11,,8.3,8.08,21.3,214,,0.11,,8.2,7.96,77.5,,,,,,,,,,,,
200917239,12,25,6/26/2009,6,26,2009,Norrie-Aframe House,83,3,3,,1,1,1,3,1,10,1,,21.5,220,,0.11,,8.7,7.95,21.4,218,,0.11,,8.3,7.9,65,,,,,,,,,,,,
201017502,12,22,6/4/2010,6,4,2010,Norrie-Aframe House,83,3,3,,1,1,1,1,0,0,1,,21.4,280.2,,0.14,,7.5,,21.4,273.6,,0.14,,9.2,,54.5,,,,,,,,,,,,
201017504,12,23,6/7/2010,6,7,2010,Norrie-Aframe House,83,3,3,,1,1,1,1,0,0,1,,22.9,401,,0.2,,6.7,,22.5,288.8,,0.14,,7.7,,63,,,,,,,,,,,,
201017505,12,23,6/7/2010,6,7,2010,Norrie-Aframe House,83,3,3,,1,1,1,1,0,0,1,,22.9,401,,0.2,,6.7,,22.5,288.8,,0.14,,7.7,,71.5,,,,,,,,,,,,
201017506,12,23,6/7/2010,6,7,2010,Norrie-Aframe House,83,2,3,,1,1,1,1,0,0,1,,22.9,401,,0.2,,6.7,,22.5,288.8,,0.14,,7.7,,50.5,,,,,,,,,,,,
201017508,12,23,6/8/2010,6,8,2010,Norrie-Aframe House,83,3,3,,1,1,1,1,1,3,1,,23.1,292.8,,0.14,,7.7,,22.5,289.3,,0.14,,8.3,,52,,,,,,,,,,,,
201017509,12,23,6/8/2010,6,8,2010,Norrie-Aframe House,83,3,3,,1,1,1,1,1,3,1,,23.1,292.8,,0.14,,7.7,,22.5,289.3,,0.14,,8.3,,70.5,,,,,,,,,,,,
201017510,12,23,6/9/2010,6,9,2010,Norrie-Aframe House,83,3,3,,1,1,1,4,0,0,1,,22.6,289.2,,0.14,,7.4,,22.6,288.9,,0.14,,8.3,,53,,,,,,,,,,,,
201017511,12,23,6/9/2010,6,9,2010,Norrie-Aframe House,83,3,3,,1,1,1,4,0,0,1,,22.6,289.2,,0.14,,7.4,,22.6,288.9,,0.14,,8.3,,70,,,,,,,,,,,,
201017512,12,23,6/9/2010,6,9,2010,Norrie-Aframe House,83,3,3,,1,1,1,4,0,0,1,,22.6,289.2,,0.14,,7.4,,22.6,288.9,,0.14,,8.3,,76,,,,,,,,,,,,
201017513,12,23,6/10/2010,6,10,2010,Norrie-Aframe House,83,3,3,,1,1,1,3,5,5,1,,22.5,289,,0.14,,,8.03,22.4,288.5,,0.14,,,8.01,72.5,,,,,,,,,,,,
201017514,12,23,6/10/2010,6,10,2010,Norrie-Aframe House,83,3,3,,1,1,1,3,5,5,1,,22.5,289,,0.14,,,8.03,22.4,288.5,,0.14,,,8.01,64,,,,,,,,,,,,
201017515,12,23,6/10/2010,6,10,2010,Norrie-Aframe House,83,3,3,,1,1,1,3,5,5,1,,22.5,289,,0.14,,,8.03,22.4,288.5,,0.14,,,8.01,57.5,,,,,,,,,,,,
201017522,12,24,6/15/2010,6,15,2010,Norrie-Aframe House,83,3,3,,1,1,1,,,,,,22.4,293.5,,0.15,,6.8,,22.2,292.5,,0.15,,7.2,,61.5,,,,,,,,,,,,
201017525,12,24,6/16/2010,6,16,2010,Norrie-Aframe House,83,3,3,,1,1,1,6,6,10,2,,22.4,294.8,,0.15,,6.6,,22.4,294.3,,0.15,,7.4,,61,,,,,,,,,,,,
201017534,12,25,6/21/2010,6,21,2010,CRUM ELBOW,81,3,3,,1,1,1,2,0,0,1,,23.3,301.6,,0.15,,7.8,,23.1,308.3,,0.15,,8.3,,42.5,,,,,,,,,,,,
201017536,12,25,6/21/2010,6,21,2010,CRUM ELBOW,81,3,3,,1,1,1,1,0,0,1,,23.3,301.6,,0.15,,7.8,,23.1,308.3,,0.15,,8.3,,44,,,,,,,,,,,,
201017538,12,25,6/22/2010,6,22,2010,CRUM ELBOW,81,3,3,,1,1,1,4,0,0,1,,23.6,306,,0.15,,6.1,,23.3,301,,0.15,,4.9,,43,,,,,,,,,,,,
201017539,12,25,6/22/2010,6,22,2010,CRUM ELBOW,81,3,3,,1,1,1,4,0,0,1,,23.6,306,,0.15,,6.1,,23.3,301,,0.15,,4.9,,46.5,,,,,,,,,,,,
201017540,12,25,6/23/2010,6,23,2010,CRUM ELBOW,81,3,3,,1,1,1,4,1,5,1,,23.8,154.6,,0.07,,5.9,,23.5,303,,0.15,,6.8,,44.5,,,,,,,,,,,,
201117501,12,23,6/8/2011,6,8,2011,Norrie Point-Aframe House,83,3,3,,1,1,1,1,0,0,1,,22.2,177.4,,0.09,,7.37,8.18,22.2,177.8,,0.09,,7.28,7.95,65.5,,pt in middle of net,,,,,,,,,,
201117502,12,23,6/8/2011,6,8,2011,Norrie Point-Aframe House,83,3,3,,1,1,1,1,0,0,1,,22.2,177.4,,0.09,,7.37,8.18,22.2,177.8,,0.09,,7.28,7.95,58,,pt in middle of net,,,,,,,,,,
201117503,12,23,6/8/2011,6,8,2011,Norrie Point-Aframe House,83,3,3,,1,1,1,1,0,0,1,,22.2,177.4,,0.09,,7.37,8.18,22.2,177.8,,0.09,,7.28,7.95,57.5,,pt in middle of net,,,,,,,,,,
201117504,12,23,6/9/2011,6,9,2011,Norrie Point-Aframe House,83,3,3,,1,1,1,1,0,0,1,,22.8,178.6,,0.09,,7.18,8.01,22.6,177.7,,0.09,,7.28,8.19,77.5,,pt in middle of net,,,,,,,,,,
201117505,12,23,6/9/2011,6,9,2011,Norrie Point-Aframe House,83,3,3,,1,1,1,1,0,0,1,,22.8,178.6,,0.09,,7.18,8.01,22.6,177.7,,0.09,,7.28,8.19,54,,pt in middle of net,,,,,,,,,,
201117506,12,23,6/9/2011,6,9,2011,Norrie Point-Aframe House,83,3,3,,1,1,1,1,0,0,1,,22.8,178.6,,0.09,,7.18,8.01,22.6,177.7,,0.09,,7.28,8.19,49,,pt in middle of net,,,,,,,,,,
201117507,12,24,6/13/2011,6,13,2011,Norrie Point-Aframe House,83,3,3,,1,1,1,2,1,5,1,,23.2,169.7,,0.08,,7.31,8.31,22.8,168.6,,0.08,,6.83,8.02,56.5,,pt in middle of net,,,,,,,,,,
201117508,12,24,6/13/2011,6,13,2011,Norrie Point-Aframe House,83,3,3,,1,1,1,2,1,5,1,,23.2,169.7,,0.08,,7.31,8.31,22.8,168.6,,0.08,,6.83,8.02,68.5,,pt in middle of net,,,,,,,,,,
201117509,12,24,6/13/2011,6,13,2011,Norrie Point-Aframe House,83,3,3,,1,1,1,2,1,5,1,,23.2,169.7,,0.08,,7.31,8.31,22.8,168.6,,0.08,,6.83,8.02,50.5,,pt in middle of net,,,,,,,,,,
201117510,12,24,6/14/2011,6,14,2011,Norrie Point-Aframe House,83,3,3,,1,1,1,4,3,5,1,,22.8,166.6,,0.08,,6.79,8.13,22.8,166.5,,0.08,,6.67,7.99,65,,pt in middle of net,,,,,,,,,,
201117511,12,24,6/14/2011,6,14,2011,Norrie Point-Aframe House,83,3,3,,1,1,1,4,3,5,1,,22.8,166.6,,0.08,,6.79,8.13,22.8,166.5,,0.08,,6.67,7.99,65,,pt in middle of net,,,,,,,,,,
201117512,12,24,6/14/2011,6,14,2011,Norrie Point-Aframe House,83,3,3,,1,1,1,4,3,5,1,,22.8,166.6,,0.08,,6.79,8.13,22.8,166.5,,0.08,,6.67,7.99,53,,pt in middle of net,,,,,,,,,,
201117513,12,24,6/15/2011,6,15,2011,CRUM ELBOW,81,3,3,,1,1,1,1,1,5,1,,22.6,166.6,,0.08,,6.82,7.85,22.6,166.6,,0.08,,6.93,7.96,49.5,,pt in middle of net,,,,,,,,,,
201117514,12,24,6/15/2011,6,15,2011,CRUM ELBOW,81,3,3,,1,1,1,1,1,5,1,,22.6,166.6,,0.08,,6.82,7.85,22.6,166.6,,0.08,,6.93,7.96,46,,pt in middle of net,,,,,,,,,,
201117515,12,24,6/15/2011,6,15,2011,CRUM ELBOW,81,3,3,,1,1,1,1,1,5,1,,22.6,166.6,,0.08,,6.82,7.85,22.6,166.6,,0.08,,6.93,7.96,46,,pt in middle of net,,,,,,,,,,
201117516,12,24,6/16/2011,6,16,2011,CRUM ELBOW,81,3,3,,1,1,1,1,5,5,1,,23,166.9,,0.08,,7.05,8.01,22.5,165.5,,0.08,,6.83,8.13,47.5,,pt in middle of net,,,,,,,,,,
201117517,12,24,6/16/2011,6,16,2011,CRUM ELBOW,81,3,3,,1,1,1,1,5,5,1,,23,166.9,,0.08,,7.05,8.01,22.5,165.5,,0.08,,6.83,8.13,44.5,,pt in middle of net,,,,,,,,,,
201117518,12,24,6/16/2011,6,16,2011,CRUM ELBOW,81,3,3,,1,1,1,1,5,5,1,,23,166.9,,0.08,,7.05,8.01,22.5,165.5,,0.08,,6.83,8.13,43,,"tide was ripping, caught a big log.",,,,,,,,,,
201117519,12,24,6/17/2011,6,17,2011,CRUM ELBOW,81,3,3,,1,1,1,4,5,5,2,,22.7,167.6,,0.08,,7.22,8.27,22.6,167.2,,0.08,,6.7,8.06,51.5,,pt in middle of net,,,,,,,,,,
201117520,12,24,6/17/2011,6,17,2011,CRUM ELBOW,81,3,3,,1,1,1,4,5,5,2,,22.7,167.6,,0.08,,7.22,8.27,22.6,167.2,,0.08,,6.7,8.06,49,,pt in middle of net,,,,,,,,,,
201117521,12,24,6/17/2011,6,17,2011,CRUM ELBOW,81,3,3,,1,1,1,4,5,5,2,,22.7,167.6,,0.08,,7.22,8.27,22.6,167.2,,0.08,,6.7,8.06,47,,pt in middle of net,,,,,,,,,,
201117522,12,25,6/20/2011,6,20,2011,CATSKILL,111,3,3,,1,1,1,1,0,1,1,,22.4,196.8,,0.1,,8.64,8.11,22,193.6,,0.1,,8.28,8.06,43,,pt in middle of net,,,,,,,,,,
201117523,12,25,6/20/2011,6,20,2011,CATSKILL,111,3,3,,1,1,1,1,0,1,1,,22.4,196.8,,0.1,,8.64,8.11,22,193.6,,0.1,,8.28,8.06,46,,pt in middle of net,,,,,,,,,,
201117524,12,25,6/21/2011,6,21,2011,Norrie Point-Aframe House,83,3,3,,1,1,1,3,1,4,1,,23.2,187.4,,0.09,,6.83,8.17,23,186.6,,0.09,,7.07,8.02,60,,pt in middle of net,,,,,,,,,,
201117525,12,25,6/21/2011,6,21,2011,Norrie Point-Aframe House,83,3,3,,1,1,1,3,1,4,1,,23.2,187.4,,0.09,,6.83,8.17,23,186.6,,0.09,,7.07,8.02,66,,pt in middle of net,,,,,,,,,,
201117526,12,25,6/21/2011,6,21,2011,Norrie Point-Aframe House,83,3,3,,1,1,1,3,1,4,1,,23.2,187.4,,0.09,,6.83,8.17,23,186.6,,0.09,,7.07,8.02,67.5,,pt in middle of net,,,,,,,,,,
201117527,12,25,6/22/2011,6,22,2011,Norrie Point-Aframe House,83,1,3,,1,1,1,6,1,5,1,,23.2,187.7,,0.09,,6.26,8.33,23.2,187.8,,0.09,,6.91,7.99,53.5,,pt in middle of net,,,,,,,,,,
201117528,12,25,6/22/2011,6,22,2011,Norrie Point-Aframe House,83,1,3,,1,1,1,6,1,5,1,,23.2,187.7,,0.09,,6.26,8.33,23.2,187.8,,0.09,,6.91,7.99,56.5,,pt in middle of net,,,,,,,,,,
201117529,12,25,6/22/2011,6,22,2011,Norrie Point-Aframe House,83,3,3,,1,1,1,6,1,5,1,,23.2,187.7,,0.09,,6.26,8.33,23.2,187.8,,0.09,,6.91,7.99,43.5,,pt in middle of net,,,,,,,,,,
201117530,12,25,6/23/2011,6,23,2011,DANSKAMMER POINT,67,3,3,,1,1,1,5,1,3,1,,,,,,,,,,,,,,,,75,,pt in middle of net,,,,,,,,,,
201117531,12,25,6/23/2011,6,23,2011,DANSKAMMER POINT,67,3,3,,1,1,1,5,1,3,1,,,,,,,,,,,,,,,,68.5,,pt in middle of net,,,,,,,,,,
201117532,12,25,6/23/2011,6,23,2011,DANSKAMMER POINT,67,3,3,,1,1,1,5,1,3,1,,,,,,,,,,,,,,,,64,,pt in middle of net,,,,,,,,,,
201217501,12,23,6/4/2012,6,4,2012,NORRIE POINT - YACHT CLUB,83,3,3,,1,1,1,4,1,10,1,14,22,204.6,,0.1,,9.17,7.76,22,203.7,,0.1,,9.25,7.77,66,,GPS Point 30,,,,,,,,,,
201217502,12,23,6/4/2012,6,4,2012,NORRIE POINT - YACHT CLUB,83,3,3,,1,1,1,4,1,10,1,14,22,204.6,,0.1,,9.17,7.76,22,203.7,,0.1,,9.25,7.77,72,,GPS Point 29,,,,,,,,,,
201217503,12,23,6/4/2012,6,4,2012,NORRIE POINT - AFRAME HOUSE,83,3,3,,1,1,1,4,1,10,1,14,22,204.6,,0.1,,9.17,7.76,22,203.7,,0.1,,9.25,7.77,65,,GPS Point 28,,,,,,,,,,
201217504,12,23,6/5/2012,6,5,2012,NORRIE POINT - AFRAME HOUSE,83,3,3,,1,1,1,4,1,7,2,17.5,21.6,204,,0.1,,8.83,7.72,21.5,206.3,,0.1,,8.88,7.76,69,,GPS Point 33,,,,,,,,,,
201217505,12,23,6/5/2012,6,5,2012,NORRIE POINT - YACHT CLUB,83,3,3,,1,1,1,4,1,7,2,17.5,21.6,204,,0.1,,8.83,7.72,21.5,206.3,,0.1,,8.88,7.76,68,,GPS Point 32,,,,,,,,,,
201217506,12,23,6/5/2012,6,5,2012,NORRIE POINT - YACHT CLUB,83,3,3,,1,1,1,4,1,7,2,17.5,21.6,204,,0.1,,8.83,7.72,21.5,206.3,,0.1,,8.88,7.76,54,,GPS Point 31,,,,,,,,,,
201217507,12,23,6/6/2012,6,6,2012,CRUM ELBOW,81,3,3,,1,1,1,2,1,3,1,22,21.4,206.2,,0.1,,9.14,7.68,21.3,206.3,,0.1,,9.08,7.66,43,,GPS Point 34,,,,,,,,,,
201217508,12,23,6/6/2012,6,6,2012,NORRIE POINT - AFRAME HOUSE,83,3,3,,1,1,1,2,1,5,1,26,21.2,210.9,,0.11,,9.23,7.73,21.1,210.8,,0.11,,9.17,7.67,66,,GPS Point 36,,,,,,,,,,
201217509,12,23,6/6/2012,6,6,2012,NORRIE POINT - YACHT CLUB,83,3,3,,1,1,1,2,1,5,1,26,21.2,210.9,,0.11,,9.23,7.73,21.1,210.8,,0.11,,9.17,7.67,57,,GPS Point 35,,,,,,,,,,
201217510,12,23,6/7/2012,6,7,2012,CRUM ELBOW,81,3,3,,1,1,1,1,0,0,1,,21.2,208,,0.11,,6.58,8.75,21.1,207,,0.11,,6.22,8.37,41,,GPS Point 37,,,,,,,,,,
201217511,12,23,6/7/2012,6,7,2012,CRUM ELBOW,81,3,3,,1,1,1,1,0,0,1,,21.2,208,,0.11,,6.58,8.75,21.1,207,,0.11,,6.22,8.37,41,,GPS Point 38,,,,,,,,,,
201217512,12,23,6/7/2012,6,7,2012,CRUM ELBOW,81,3,3,,1,1,1,1,0,0,1,,21.2,208,,0.11,,6.58,8.75,21.1,207,,0.11,,6.22,8.37,42,,GPS Point 39,,,,,,,,,,
201217513,12,24,6/11/2012,6,11,2012,CRUM ELBOW,81,3,3,,1,1,1,1,5,5,1,21,21.5,214.3,,0.11,,6.05,8.6,21.5,214,,0.11,,6.01,8.35,42,,GPS Point 42,,,,,,,,,,
201217514,12,24,6/11/2012,6,11,2012,CRUM ELBOW,81,3,3,,1,1,1,1,5,5,1,21,21.5,214.3,,0.11,,6.05,8.6,21.5,214,,0.11,,6.01,8.35,46,,GPS Point 41,,,,,,,,,,
201217515,12,24,6/11/2012,6,11,2012,CRUM ELBOW,81,1,3,,1,1,1,1,5,5,1,21,21.5,214.3,,0.11,,6.05,8.6,21.5,214,,0.11,,6.01,8.35,72,,GPS Point 40,,,,,,,,,,
201217516,12,24,6/12/2012,6,12,2012,ROGERS POINT,83,1,3,,1,1,1,3,5,5,1,,21.7,218,,0.11,,6.61,8.18,21.7,218.1,,0.11,,6.55,8.14,76,,GPS Point 44,,,,,,,,,,
201217517,12,24,6/12/2012,6,12,2012,CRUM ELBOW,80,3,3,,1,1,1,4,5,5,1,,21.7,217.4,,0.11,,6.78,8.08,21.7,217.7,,0.11,,6.5,7.92,48,,GPS Point 46,,,,,,,,,,
201217518,12,24,6/12/2012,6,12,2012,CRUM ELBOW,81,3,3,,1,1,1,4,5,10,1,,21.7,218,,0.11,,6.69,8.1,21.7,218.4,,0.11,,6.53,8.03,46,,GPS Point 45,,,,,,,,,,
201217519,12,24,6/13/2012,6,13,2012,CRUM ELBOW,81,1,3,,1,1,1,2,1,10,3,21,21.7,222.1,,0.11,,8.07,7.56,21.7,221.9,,0.11,,7.99,7.61,68,,GPS Point 47,,,,,,,,,,
201217520,12,24,6/13/2012,6,13,2012,CRUM ELBOW,81,3,3,,1,1,1,2,1,10,3,21,21.7,222.1,,0.11,,8.07,7.56,21.7,221.9,,0.11,,7.99,7.61,50,,GPS Point 48,,,,,,,,,,
201217521,12,24,6/13/2012,6,13,2012,CRUM ELBOW,81,3,3,,1,1,1,2,1,10,3,21,21.7,222.1,,0.11,,8.07,7.56,21.7,221.9,,0.11,,7.99,7.61,50,,GPS Point 49,,,,,,,,,,
201217522,12,24,6/14/2012,6,14,2012,CRUM ELBOW,81,3,3,,1,1,1,1,1,12,1,22.5,21.8,222.8,,0.11,,6.8,8.36,21.7,222.1,,0.11,,6.57,8.11,46,,"GPS Point 52, Skunked",,,,,,,,,,
201217523,12,24,6/14/2012,6,14,2012,CRUM ELBOW,81,3,3,,1,1,1,1,1,12,1,22.5,21.8,222.8,,0.11,,6.8,8.36,21.7,222.1,,0.11,,6.57,8.11,46,,"GPS Point 51, skunked",,,,,,,,,,
201217524,12,24,6/14/2012,6,14,2012,CRUM ELBOW,81,3,3,,1,1,1,1,1,12,1,22.5,21.8,222.8,,0.11,,6.8,8.36,21.7,222.1,,0.11,,6.57,8.11,46,,"GPS Point 50, skunked",,,,,,,,,,
201217525,12,24,6/14/2012,6,14,2012,CRUM ELBOW,81,3,3,,1,1,1,1,1,12,1,22.5,21.8,222.8,,0.11,,6.8,8.36,21.7,222.1,,0.11,,6.57,8.11,45,,"GPS Point 53, skunked",,,,,,,,,,
201217526,12,25,6/18/2012,6,18,2012,NORRIE POINT - YACHT CLUB,83,3,3,,1,1,1,4,5,10,2,18,22.4,219.1,,0.11,,8.66,7.62,22.4,219.6,,0.11,,8.65,7.66,60,,GPS Point 56,,,,,,,,,,
201217527,12,25,6/18/2012,6,18,2012,NORRIE POINT - YACHT CLUB,83,3,3,,1,1,1,4,5,10,2,18,22.4,219.1,,0.11,,8.66,7.62,22.4,219.6,,0.11,,8.65,7.66,62,,"GPS Point 55, no fish",,,,,,,,,,
201217528,12,25,6/18/2012,6,18,2012,NORRIE POINT - AFRAME HOUSE,83,3,3,,1,1,1,4,5,10,2,18,22.4,219.1,,0.11,,8.66,7.62,22.4,219.6,,0.11,,8.65,7.66,67,,GPS Point 54,,,,,,,,,,
201217529,12,25,6/19/2012,6,19,2012,NORRIE POINT - AFRAME HOUSE,83,3,3,,1,1,1,4,5,7,2,19.5,22.3,219.4,,0.11,,8.59,7.58,22.3,219.1,,0.11,,8.56,7.55,60,,GPS Point 59,,,,,,,,,,
201217530,12,25,6/19/2012,6,19,2012,NORRIE POINT - YACHT CLUB,83,3,3,,1,1,1,4,5,10,2,19.5,22.3,219.4,,0.11,,8.59,7.58,22.3,219.1,,0.11,,8.56,7.55,61,,GPS Point 58,,,,,,,,,,
201217531,12,25,6/19/2012,6,19,2012,ESOPUS ISLAND,83,3,3,,1,1,1,4,5,10,2,19.5,22.3,219.4,,0.11,,8.59,7.58,22.3,219.1,,0.11,,8.56,7.55,50,,"GPS Point 57, no fish",,,,,,,,,,
201217532,12,25,6/20/2012,6,20,2012,CRUM ELBOW,81,3,3,,1,1,1,3,5,5,1,,22.5,221,,0.11,,8.38,7.45,22.5,220,,0.11,,8.1,7.5,,,"GPS Point 63, no depth finder",,,,,,,,,,
201217533,12,25,6/20/2012,6,20,2012,CRUM ELBOW,82,3,3,,1,1,1,3,5,5,1,,22.5,221,,0.11,,8.38,7.45,22.5,220,,0.11,,8.1,7.5,,,"GPS Point 62, no depth finder",,,,,,,,,,
201217534,12,25,6/20/2012,6,20,2012,NORRIE POINT - YACHT CLUB,83,3,3,,1,1,1,2,5,5,1,,22.7,218.9,,0.11,,8.76,7.58,22.5,218.5,,0.11,,8.54,7.56,61,,GPS Point 61,,,,,,,,,,
201217535,12,25,6/20/2012,6,20,2012,NORRIE POINT - AFRAME HOUSE,83,3,3,,1,1,1,3,5,5,2,,22.7,218.9,,0.11,,8.76,7.58,22.5,218.5,,0.11,,8.54,7.56,60,,GPS Point 60,,,,,,,,,,
201217536,12,25,6/21/2012,6,21,2012,CRUM ELBOW,81,3,3,,1,1,1,1,0,0,1,31,23.1,222.8,,0.11,,8.47,7.53,22.9,221.8,,0.11,,8.52,7.41,42,,GPS Point 67,,,,,,,,,,
201217537,12,25,6/21/2012,6,21,2012,CRUM ELBOW,81,3,3,,1,1,1,1,0,0,1,31,23.1,222.8,,0.11,,8.47,7.53,22.9,221.8,,0.11,,8.52,7.41,41,,GPS Point 66,,,,,,,,,,
201217538,12,25,6/21/2012,6,21,2012,NORRIE POINT - YACHT CLUB,83,3,3,,1,1,1,1,0,0,1,31,23.5,221.5,,0.11,,8.73,7.5,23,219.2,,0.11,,8.85,7.51,62,,GPS Point 65,,,,,,,,,,
201217539,12,25,6/21/2012,6,21,2012,NORRIE POINT - AFRAME HOUSE,83,3,3,,1,1,1,1,0,0,1,31,23.5,221.5,,0.11,,8.73,7.5,23,219.2,,0.11,,8.85,7.51,67,,GPS Point 64,,,,,,,,,,
201317501,12,22,6/4/2013,6,4,2013,North of Esopus Island,84,2,3,,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,96.5,,1 ATS,Adult Atlantic Sturgeon Survey,,,,,,,,,
201317502,12,22,6/4/2013,6,4,2013,North of Esopus Island,84,3,3,,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,67.5,,,Adult Atlantic Sturgeon Survey,,,,,,,,,
201317503,12,22,6/4/2013,6,4,2013,North of Esopus Island,84,1,3,,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,33,,,Adult Atlantic Sturgeon Survey,,,,,,,,,
201317504,12,22,6/5/2013,6,5,2013,Desert,81,3,3,,1,1,1,2,1,5,1,,19.6,218.3,154.05,0.12,81.1,7.45,8.03,19,213.9,157.3,0.12,72.5,6.76,7.86,45,,YSI not working. Saw 1 sturgeon jump. 1 adult got away.,Adult Atlantic Sturgeon Survey,,,,,,,,,
201317505,12,22,6/5/2013,6,5,2013,"Desert west, just south of rock cliff face",81,1,3,,1,1,1,2,1,5,1,,19.4,,,,78,,7.92,,,,,,,,44.5,,"YSI not working. Huge rock in net. Dwayne helped. S--t show! Don't think rock effected the catch. The fish were being tagged as the net was being pulled in, not all at one time after the net was picked.",Adult Atlantic Sturgeon Survey,,,,,,,,,
